timestamp,machine_id,temperature_c,vibration_rms_g,rotational_speed_rpm,motor_current_a,hydraulic_pressure_bar,load_percentage,fault_label
2026-09-02 02:45:00,pump_unit_08,59.39,1.809,1491.3,9.52,143.11,63.2,normal
2026-09-02 03:00:00,pump_unit_08,59.16,9.049,1390.3,10.71,140.04,70.3,rotor_unbalance
2026-09-02 03:15:00,pump_unit_08,60.45,8.442,1387.1,10.79,145.73,63.0,rotor_unbalance
2026-09-02 03:30:00,pump_unit_08,54.09,1.81,1487.1,9.92,148.56,62.0,normal
2026-09-02 03:45:00,pump_unit_08,60.64,1.987,1526.8,9.84,140.63,64.0,normal
2026-09-02 04:00:00,pump_unit_08,71.01,2.005,1499.9,24.63,138.05,62.6,electrical_overcurrent
2026-09-02 04:15:00,pump_unit_08,62.26,2.246,1472.4,9.77,142.11,67.6,normal
2026-09-02 04:30:00,pump_unit_08,75.73,1.797,1523.7,27.55,145.84,60.4,electrical_overcurrent
2026-09-02 04:45:00,pump_unit_08,51.65,9.565,1381.8,10.06,144.18,65.4,rotor_unbalance
2026-09-02 05:00:00,pump_unit_08,106.14,4.767,1480.0,9.95,132.01,61.9,bearing_overheat_wear
2026-09-02 05:15:00,pump_unit_08,98.53,5.376,1504.6,8.06,141.02,67.7,bearing_overheat_wear
2026-09-02 05:30:00,pump_unit_08,59.35,1.721,1481.4,10.36,35.87,54.8,hydraulic_pressure_loss
2026-09-02 05:45:00,pump_unit_08,58.83,2.035,1516.3,10.69,35.26,47.8,hydraulic_pressure_loss
2026-09-02 06:00:00,pump_unit_08,60.68,1.798,1488.2,11.37,144.0,69.9,normal
2026-09-02 06:15:00,pump_unit_08,56.16,1.793,1485.0,10.3,48.32,42.7,hydraulic_pressure_loss
2026-09-02 06:30:00,pump_unit_08,54.03,7.954,1397.0,9.21,143.36,68.9,rotor_unbalance
2026-09-02 06:45:00,pump_unit_08,55.87,1.849,1479.9,8.81,29.0,46.6,hydraulic_pressure_loss
2026-09-02 07:00:00,pump_unit_08,54.25,1.601,1489.9,11.58,143.31,64.6,normal
2026-09-02 07:15:00,pump_unit_08,102.57,4.409,1483.5,11.01,137.9,61.4,bearing_overheat_wear
2026-09-02 07:30:00,pump_unit_08,54.86,2.06,1501.8,11.98,39.7,51.9,hydraulic_pressure_loss
2026-09-02 07:45:00,pump_unit_08,97.55,5.784,1496.6,9.68,141.99,64.1,bearing_overheat_wear
2026-09-02 08:00:00,pump_unit_08,68.01,1.363,1477.8,23.96,142.07,69.3,electrical_overcurrent
2026-09-02 08:15:00,pump_unit_08,89.59,6.167,1511.5,10.94,141.88,75.6,bearing_overheat_wear
2026-09-02 08:30:00,pump_unit_08,59.03,8.355,1386.0,11.33,134.14,61.2,rotor_unbalance
2026-09-02 08:45:00,pump_unit_08,57.27,10.441,1409.0,9.85,139.8,67.8,rotor_unbalance
